symbol_index,cur_rms,est_rms,gain_sym
1.950000000000000000e+02,6.847603205828431405e-02,8.675301613119025534e-02,5.763488375365375838e+00
1.960000000000000000e+02,7.949181572021751796e-02,8.573644807365407572e-02,5.831825451533311444e+00
1.970000000000000000e+02,7.237487269431371051e-02,8.386582752054641543e-02,5.961903850260157789e+00
1.980000000000000000e+02,1.183821227269785253e-01,8.869810884944689944e-02,5.637098766656713167e+00
1.990000000000000000e+02,1.197785860004503961e-01,9.304937565058739313e-02,5.373491186846492518e+00
2.000000000000000000e+02,1.471744633371468436e-01,1.006268879267057104e-01,4.968850873776284871e+00
2.010000000000000000e+02,1.261107362302338886e-01,1.041946266891996542e-01,4.798711947895752061e+00
2.020000000000000000e+02,8.113257086697253651e-02,1.009659388740878627e-01,4.952165112073465991e+00
2.030000000000000000e+02,1.152155142061561111e-01,1.029608794205774114e-01,4.856213377486669813e+00
2.040000000000000000e+02,6.911544605690500553e-02,9.822251874966328455e-02,5.090482369672627350e+00
2.050000000000000000e+02,8.531483763304634205e-02,9.641544339333692204e-02,5.185891205833048190e+00
2.060000000000000000e+02,7.062157779739926255e-02,9.280430220990565360e-02,5.387681261468840965e+00
2.070000000000000000e+02,1.098837758251594715e-01,9.519542851604119449e-02,5.252353057224234512e+00
2.080000000000000000e+02,1.320999637127556192e-01,1.003620634435812148e-01,4.981962136331286928e+00
2.090000000000000000e+02,8.317183631486403661e-02,9.795543164556080873e-02,5.104362173699422911e+00
2.100000000000000000e+02,8.577394516552261372e-02,9.625002353835546143e-02,5.194803924393337269e+00
2.110000000000000000e+02,1.006993930206350613e-01,9.687293526587460735e-02,5.161400329490530403e+00
2.120000000000000000e+02,7.542227464840163542e-02,9.386984277942839183e-02,5.326524314895040746e+00
2.130000000000000000e+02,1.310486642557646408e-01,9.907487778611547002e-02,5.046688032049946315e+00
2.140000000000000000e+02,1.231298095358695222e-01,1.024425682310810271e-01,4.880783532019068005e+00
2.150000000000000000e+02,1.024086430955138682e-01,1.024378187121016276e-01,4.881009829047949111e+00
2.160000000000000000e+02,1.283460736022943582e-01,1.060649743967286007e-01,4.714091554199457690e+00
2.170000000000000000e+02,9.479512333007814040e-02,1.044871952473975379e-01,4.785275351837463553e+00
2.180000000000000000e+02,9.933186926431152031e-02,1.037654496097654977e-01,4.818559567566739865e+00
2.190000000000000000e+02,1.134742879574958258e-01,1.051246869784477483e-01,4.756256730662209442e+00
2.200000000000000000e+02,1.116904574464494260e-01,1.060438948439679924e-01,4.715028627868632860e+00
2.210000000000000000e+02,8.698167971976279722e-02,1.033751847265792639e-01,4.836750728160418511e+00
2.220000000000000000e+02,7.303117962704698540e-02,9.912702401264474050e-02,5.044033198618164349e+00
2.230000000000000000e+02,1.543165573380097799e-01,1.068535586781958480e-01,4.679301337130180372e+00
2.240000000000000000e+02,1.234673997601919704e-01,1.091794964296753101e-01,4.579614454643138544e+00
