I,Q
3.940742362536212573e-01,7.611569892147294902e-02
3.235761955027808834e-01,-8.110273349329119585e-02
-3.999071407535957912e-01,2.393028849449898854e-01
-3.854194632809430088e-01,-8.891927253262103814e-02
3.578416241114172336e-01,2.198825419260373171e-01
-5.021959505978962346e-01,-7.591115154547660449e-02
-4.193757494683058029e-01,1.374277074446022817e-01
-6.052508028514068661e-01,-6.278253943743292154e-02
4.021937796853727876e-01,8.458140265472806341e-02
-2.008497954848454947e-01,4.801116983660597831e-02
2.938525108177545975e-01,1.616639613917800200e-02
-3.990723827274532121e-01,-1.205040520099016910e-01
3.414311063211760700e-01,-4.777130666900527428e-02
1.896720597895193983e-01,-1.467967414897893355e-02
3.126907270868314881e-01,-1.618559757639849786e-02
-1.810761295305740037e-01,-8.766145089322560646e-02
-1.908386316074800471e-01,6.619669786014253932e-02
-3.027366698643461640e-01,8.611241344037529055e-02
2.469813905954138245e-01,-1.250346474539298534e-03
3.213224182114233773e-01,-1.134277768208690473e-01
3.202913691867482204e-01,-2.165204572009865949e-02
2.641324940433926183e-01,2.467709744085312337e-02
3.920710944051296054e-01,-9.651507555252450410e-02
-3.333009010466009836e-01,6.640793120379655246e-02
-3.553618858029417571e-01,1.610012392963293126e-01
-4.469209398163534463e-01,-1.082580801954397681e-01
2.844306230955148673e-01,1.077223955469810840e-01
-4.590933661068467564e-01,2.907503736149916196e-01
5.272267458029835652e-01,5.103522850834987801e-02
4.047033221415448079e-01,2.374138674268235980e-02
6.048049279241729526e-01,1.441545720182901003e-01
-4.168704998203642265e-01,-7.836742073914178264e-02
-4.278917471478557166e-01,6.234888307610193456e-03
4.780150970874381677e-01,-8.374094091772711634e-02
4.519135023755778691e-01,4.342414132483510270e-02
-2.396268494179042141e-01,1.567903935569809129e-02
-3.103511811953761912e-01,-2.716100634743010694e-02
-2.136502618948764032e-01,-1.039546949483610150e-01
1.679187540722805183e-01,-7.693701515174808381e-02
2.228905248128534577e-01,4.324091048123646086e-02
2.716519095654015836e-01,-5.287201247882285932e-03
2.577736230073480184e-01,4.806103798756977165e-03
-2.417654669126035882e-01,3.317589404457565311e-02
2.408620304461010775e-01,-2.868552008149323138e-02
4.528778011662232261e-01,-7.307899077025234794e-03
-2.917005666947493636e-01,-7.432864612585950159e-02
-2.504517707809358340e-01,9.017236611077962191e-03
-4.460256954016732500e-01,4.635005173919960059e-02
2.579939302018517400e-01,1.247664051476029823e-01
3.551723195105260245e-01,-3.228766246565795139e-01
-5.816227888984891736e-01,1.196620875885329727e-01
-5.361245145305989501e-01,-1.042078656026148992e-01
4.240693114789851892e-01,6.797942027379415275e-02
-2.992529065713950831e-01,5.897327866244913425e-02
-3.789995598911102270e-01,-7.296409005388894420e-02
-4.372372170875996611e-01,9.804421050555700567e-02
2.756389617940791514e-01,-2.019759857483735890e-02
2.554791298796895149e-01,6.218380092325583725e-02
-2.456695286996710970e-01,-1.190477488055177446e-01
-1.825141558057495339e-01,2.091571295659918062e-01
-1.664026818444580835e-01,5.681575665578427609e-02
-2.137312871168561002e-01,1.031207261346875348e-01
1.995297481122793037e-01,2.629281366766015107e-02
2.328624788922615263e-01,8.742011643629714682e-03
3.051191535908731045e-01,-5.768357261582732903e-02
2.633099200546727969e-01,-1.035012171605517450e-01
3.113492852816505119e-01,2.219530036053066549e-02
3.370582337177760457e-01,4.206101735200474395e-02
-4.134289658082477836e-01,-2.227366057551811440e-01
-4.880925327949772186e-01,2.262837654258909384e-02
-2.931160880989479578e-01,4.048695410103120285e-02
3.163843390379051379e-01,2.879417002596669217e-01
-3.857552985464177131e-01,-1.644004020797193433e-01
-6.725125865276805337e-01,-3.029785931459929096e-02
-4.630512179349888791e-01,-1.376906256706506362e-02
4.114169957412842082e-01,-2.035452301872839043e-01
2.719250404554481859e-01,5.941656929341911780e-02
4.742023568737779304e-01,-1.673948369843189787e-01
-4.489583519490741859e-01,-1.199136497137099633e-01
-2.647088447461244387e-01,-1.217475981899379667e-01
-1.793735291993776848e-01,-1.817865143853042709e-01
-2.401201670231889740e-01,1.116875398365904243e-01
-1.629120227791190922e-01,-3.945523843923165463e-02
-1.916241063484838691e-01,-2.548922116329824239e-02
2.593151536935485724e-01,-3.877507683088968204e-02
-3.272089657300342180e-01,4.667644251413856360e-02
4.210544094433406048e-01,-9.503263202932875353e-02
-3.690373485293246825e-01,-6.157749628261502406e-02
3.413750805685641376e-01,-1.005943781970728285e-01
3.478991396766253352e-01,2.068584989489461179e-01
-4.142500223392181491e-01,1.296949840506835261e-01
2.818823261686783654e-01,-1.030259488183615374e-01
2.960961970061259385e-01,-2.907420512309134841e-02
-3.457981747462420818e-01,-2.588376636704326494e-01
-4.340081606504911926e-01,-1.880508656725617955e-01
-4.879280424902244229e-01,1.540208050434316023e-01
-5.611801062052284017e-01,1.653568782010095273e-01
-4.378560526828025323e-01,-1.508750955789714410e-01
-2.846000223703685217e-01,6.011186422267272844e-02
-4.121162707141296511e-01,8.341634883627373209e-02
-4.600143181313670615e-01,-1.768602430203475850e-01
-3.190812067611746294e-01,1.964932115886300346e-02
-2.199063625358486096e-01,-1.883911839253507581e-02
2.250044458023871818e-01,8.090972589950959359e-02
-1.804239304474090089e-01,-1.314789113807881063e-02
-2.490843594797834959e-01,-1.503414093394126079e-02
-2.633875431532060607e-01,8.900470504505684360e-03
-2.395885292704502123e-01,4.146692484654462829e-02
-3.811276913349517237e-01,9.313345747106936690e-02
-3.613529922375763315e-01,-5.220586090914649223e-03
-3.958270917792567345e-01,3.799543096523813612e-02
-3.640004731206721855e-01,-2.000442294463044557e-01
-4.392642815805166689e-01,1.069695783832395053e-01
-5.061220574335018041e-01,8.066313829864078799e-02
-3.829074583880264782e-01,-1.132896600390061181e-01
-1.832468765937570465e-01,-8.673271582440109095e-02
-4.069623378782242229e-01,2.178904219487587668e-01
-5.340622547643741891e-01,1.453414736813453678e-01
-5.123848697364641325e-01,1.280303706287103105e-01
-5.258145932708012671e-01,-1.694351471456356506e-01
-3.635063921558934208e-01,4.791593343999203669e-02
-3.119864448098552678e-01,-8.379487209100820733e-02
-4.528343227675678540e-01,1.382790225678506291e-01
-2.551697773360893096e-01,-4.413434907837483941e-03
-1.705397057630656799e-01,-9.351191219976179650e-03
-2.764993508840132286e-01,2.238679687165054388e-02
-1.454253678391108917e-01,-8.862464117123776408e-02
-2.160318265078841060e-01,4.695286647809173569e-02
-2.711234264877796507e-01,1.426148171849216974e-02
-2.447668923569390198e-01,2.101633817023921061e-02
-3.485252364460668106e-01,1.123612949217099033e-01
-3.559452465721966719e-01,-2.040236106836307121e-03
-2.934611840122659521e-01,4.841171043024413909e-03
-4.714552296711846946e-01,8.485801165025264048e-02
-4.010644320213444525e-01,-3.286954288576877242e-02
-4.494343861742687296e-01,1.267111814908888356e-01
-3.739530850623145053e-01,-1.333625679896306704e-01
-2.227985971365086526e-01,-7.894601757201291647e-02
-3.687267832718872929e-01,1.869066580847150993e-01
-4.619191547191505709e-01,3.757756354806970900e-02
-5.983683678749485146e-01,-7.401711695376206324e-02
-5.995039194381779346e-01,-4.399313355742656695e-02
-3.696991304436142434e-01,-3.047938814752274364e-03
-3.049488693164557063e-01,-1.514154603331641369e-01
-4.541743548408745390e-01,1.361102197920522339e-01
-3.668423381516482396e-01,-8.802234055070646320e-04
-2.853099043987940564e-01,2.667772756773147472e-02
-1.875539519170378866e-01,-2.779536695842095562e-02
-1.416370167974465299e-01,-9.074970450706960901e-02
-2.268097593242908439e-01,6.124767515466313789e-02
-2.759620907821888069e-01,9.331755199670350304e-03
-2.289053434811791354e-01,-3.225494982195327431e-02
-3.550249821814249751e-01,-4.269180083651308993e-02
-3.708544631278749559e-01,1.965316609742176826e-02
-2.882665866789341225e-01,3.117194817457381514e-03
-4.676652109896305420e-01,8.967642455858111650e-02
-3.960462759571996560e-01,2.925564296948583200e-03
-3.904047364411687981e-01,-8.886608665253506456e-02
-4.620946523474259160e-01,4.970696928814922338e-02
-4.155499561644662165e-01,-4.465477182275920387e-02
-3.408009993776325852e-01,2.223240608510273775e-01
-4.561862053711902010e-01,3.521085234840621442e-02
-5.906808089828000652e-01,-6.510716201679839221e-02
-5.762693570625997408e-01,-2.848726719779793096e-02
-4.521553412628945279e-01,1.073525020522118623e-01
-4.139501439425338214e-01,-3.201740534127022614e-02
-4.079426947803878045e-01,8.484868027708304672e-02
-3.733154955749322657e-01,-3.474589591232196597e-03
-2.728479153203476337e-01,1.958327359905228174e-02
-2.087284906474257962e-01,-2.115299706071373242e-02
-2.533983756742756444e-01,1.836924723859593156e-01
-1.699389548941478700e-01,-2.215833982780330766e-02
-2.349132578522006021e-01,-2.970503895060037577e-02
-2.228755836825608294e-01,-4.328741550610142041e-02
-3.467978324942890822e-01,-3.774453601722269763e-02
-3.831398466380667722e-01,2.677877032458702775e-02
-2.604245342685053699e-01,-4.661183232515209943e-04
-3.990411243359204829e-01,5.151675850237188298e-02
-3.473823565138325353e-01,-1.575329887205873802e-01
-3.798342928906607852e-01,-8.431139401569956449e-02
-4.632897761817159621e-01,3.656167946192925150e-02
-4.042501350563543761e-01,-6.745478293236358003e-02
-3.563347720164339871e-01,-1.522898819769375467e-01
-4.724317424981512303e-01,-9.987607693110840679e-02
-5.016901707148877509e-01,1.386216158402928667e-01
-5.650189476905214114e-01,-2.248898179195655753e-02
-4.564863470505104992e-01,9.632804640599505752e-02
-3.718493245172623807e-01,-2.554140539238073868e-02
-4.059902178837774822e-01,8.305380327745669200e-02
-4.043689682600031809e-01,-1.453652571951548345e-01
-2.603477464019871568e-01,-2.851223309313903609e-02
-2.240838685988283396e-01,-5.209727766620059902e-02
-2.470563938672261928e-01,1.951164674610526839e-01
-1.702762237265361134e-01,-3.200668806569895164e-02
-2.398927085182011587e-01,-3.888642495632928242e-02
-2.326314067407753705e-01,2.690157899585699994e-02
-2.468078691120974000e-01,-5.575458473393168565e-03
-3.827731837399263037e-01,1.052589386055609172e-01
-2.701660976627723310e-01,-1.266864245983501461e-02
-3.659217593324257667e-01,2.705432821344922606e-02
-3.664381444849020286e-01,-1.665181839110483064e-01
-4.194416271799501494e-01,1.081905419422281578e-01
-4.366967043321196562e-01,1.254223434655881153e-01
-3.653459592244454046e-01,-1.112748727288313394e-01
-3.530700262725806615e-01,-1.330206675380539716e-01
-4.595064267199999719e-01,-1.059350901884760221e-01
-5.000954968329541783e-01,1.393579573428028184e-01
-4.855155875561389944e-01,1.314524658433842697e-01
-4.974527318712436141e-01,-1.957310017722360407e-01
-3.578338053293063092e-01,3.389052252427134787e-02
-4.071153865506756397e-01,8.360171800281290810e-02
-4.039146667723535478e-01,-1.449973697102289183e-01
-2.589086457748647763e-01,-8.779063492211245864e-03
-1.577015835222487228e-01,-2.736045944560182297e-02
-2.448793740239565975e-01,2.964247737873939616e-03
-1.431005025341663128e-01,-8.600304995494452431e-02
-2.416098549603548085e-01,-3.160771856687615011e-02
-2.366135307241041819e-01,2.656674126427771218e-02
-2.556048502076296303e-01,-2.962772932618369486e-03
-3.770693941426606077e-01,1.017696683408646358e-01
-3.376800490482492201e-01,-5.352141853186884353e-03
-2.831872240073824987e-01,-1.642143014508331764e-02
-4.389379421229641087e-01,7.344077324851847055e-02
-4.217584106421289891e-01,1.149510506146371319e-01
-4.304500525306931280e-01,1.142028803624431238e-01
-3.659144594383852422e-01,-1.138374902030629549e-01
-2.185916499517260025e-01,-9.921996569132429666e-02
-3.239082501340855291e-01,2.055119555041776125e-01
-4.278970851981225287e-01,3.297428004411947361e-02
-4.828384739753418531e-01,1.364335497105841066e-01
-4.926714321803328245e-01,-1.924952613002595958e-01
-3.551133343498071859e-01,3.283427276541008716e-02
-2.813960211219969643e-01,-1.111530030237659894e-01
-4.183762094597104908e-01,1.304911170220342531e-01
-3.821825989472805163e-01,-1.585753689138955091e-02
-1.553220660276172227e-01,-3.710952005393872155e-02
-2.517689143410700714e-01,1.267811190917771808e-02
-1.393561577355841297e-01,-8.065955345339866078e-02
-2.117606039647085547e-01,5.824729713721568669e-02
-2.605353927495013822e-01,2.073858005344017541e-02
-2.105042913834259399e-01,-3.742529340724225911e-02
-3.664772888816203444e-01,9.534973006276088736e-02
-3.461306215703169320e-01,-8.989944915367767408e-03
-2.755953731585554789e-01,-1.362471630880317947e-02
-4.317355966895556341e-01,8.171521389556135606e-02
-3.949463746406856046e-01,-3.506417583651853104e-02
-3.719265216012597741e-01,-8.599078546310839899e-02
-4.637512605780533814e-01,1.846549449600940265e-02
-2.248770395778553477e-01,-9.206707874335123831e-02
-3.284437979604106217e-01,2.154119645595598820e-01
-4.353085150208405585e-01,3.346392562783056385e-02
-5.662291943173289877e-01,-7.512026763763521298e-02
-5.511189914725181938e-01,-2.554833861770322567e-02
-4.347502427971615124e-01,1.075713095801305169e-01
-2.873837518277898018e-01,-1.237384895763976728e-01
-4.191008078296183936e-01,1.310089335099700603e-01
-3.801820265644619834e-01,-1.857571980229590428e-02
-2.619487206134690216e-01,1.105428077739935115e-02
-2.157681464835934093e-01,-5.122221348760103155e-02
-2.416639337474331961e-01,1.903069865364528102e-01
-2.148838125376050789e-01,6.310591189475081575e-02
-2.640331344772313127e-01,2.096363098822177223e-02
-2.113662057450952092e-01,-4.062590962669599542e-02
-3.269354548670606042e-01,-3.948575584829885909e-02
-3.699547152531362237e-01,4.631358761879347807e-02
-2.807277552742386550e-01,-1.208673415240957109e-02
-4.273466579878128502e-01,8.258064609349742569e-02
-3.957493062765904956e-01,-3.285462540952877042e-02
-3.708238168721113004e-01,-8.337828835608449007e-02
-4.653456101941161882e-01,2.878954421111095535e-02
-3.877212892588202675e-01,-8.640550571701302585e-02
-3.497390081488865876e-01,-1.637832980572218877e-01
-4.587888075971602309e-01,-1.054106284408749677e-01
-5.621096747066899324e-01,-7.755194811184117076e-02
-5.480665386813287077e-01,-2.425436159311569403e-02
-4.276994017350180255e-01,1.124779520736317456e-01
-3.754097011577073872e-01,-2.818709636372815699e-02
-3.980533337118098980e-01,8.537982326497045582e-02
-3.939764247299199496e-01,-1.477145323487724093e-01
-2.668770689183997957e-01,7.650572251506919039e-03
-2.198059683401053233e-01,-4.774430123327244591e-02
-2.377499480092765960e-01,1.869097329465619628e-01
-1.625776591075713817e-01,-5.710374506755069163e-02
-2.193370767159324997e-01,-2.152941492683118491e-02
-2.306019636396548500e-01,4.155231518042496602e-02
-3.226452717641103418e-01,-7.818010224809662442e-03
-3.455010393158685078e-01,5.616440831222477281e-02
-2.912333321971792288e-01,-2.864667552765015612e-02
-3.623948530414621283e-01,6.661017382533428177e-02
-3.567057308742755950e-01,-1.923698053522093776e-01
-3.904637738675846848e-01,1.027877264074133767e-01
-4.470462778610810317e-01,1.719201780523021972e-02
-3.633123308631523996e-01,-7.500176742211452086e-02
-3.176943739866084360e-01,-1.569327224387183362e-01
-4.399729113229371436e-01,-1.088295902742070359e-01
-4.838712924557557749e-01,1.225344190266101640e-01
-4.870922868000870376e-01,1.317399222570206641e-01
-5.038371596199631153e-01,-1.829889517793530651e-01
-3.619603800892765566e-01,-5.110052864616432614e-03
-4.095188247893188915e-01,6.688830394886774444e-02
-3.803911890771447535e-01,-1.306210385494227799e-01
-2.827803811212857843e-01,1.170410295728053791e-03
-1.738825160992375218e-01,-5.331355723639953637e-02
-2.555152848885567374e-01,-1.458373460723837514e-02
-9.729237779558105870e-02,-3.114492146742408457e-02
-1.537262238187888097e-01,1.766971098112387131e-02
-2.196696221146239303e-01,1.380196917439705136e-02
-1.891736352274628885e-01,4.242105232716436580e-02
-3.679620428969596069e-01,5.585976091090588680e-02
-2.864919858130993702e-01,-2.353097105512967982e-02
-3.308021808881199677e-01,3.166545931616603082e-02
-4.904385943481182064e-01,-8.892037921330743500e-02
2.827394075140336471e-01,-7.316864885441028143e-02
-5.046355498293911834e-01,-2.129370085392180353e-02
-3.919059672348587098e-01,-1.898583531995310936e-01
-2.033073192025548759e-01,-2.433300004542322467e-02
-5.386622303045858207e-01,-5.401145469055246284e-02
-5.670577771132174760e-01,-1.692861348409944316e-02
-7.864074392231439337e-01,-1.376695858144696138e-01
-5.230413793133299460e-01,-3.428419678371683738e-02
-3.622548625514129816e-01,-3.735849067144377672e-02
-3.258167065252438044e-01,-1.532993808267834601e-01
-5.139717133754172496e-01,3.739589898086395636e-02
-1.905350494960647012e-01,6.978334648976348455e-03
-1.130143252835273671e-01,-2.301114265016902111e-02
-2.018112895906519211e-01,2.558670264495943245e-02
-6.202969964477094561e-02,-7.011043969241598228e-02
-1.553102786614715958e-01,5.049581451701868479e-02
-2.694221282306170084e-01,-5.868390616023899664e-03
-2.170277927223306924e-01,-4.910939145094270208e-02
2.235378102986410875e-01,-1.152275926150242991e-01
-3.028360286368227960e-01,-4.502915549088714470e-02
-2.237507177907559763e-01,-1.093392851790406239e-02
4.970581573702856915e-01,1.352311486343850955e-01
-3.282475028809249129e-01,5.020961492336734749e-03
-4.207550246358873758e-01,8.188398105078679989e-02
5.536641636865762273e-01,1.444863637639046683e-01
-2.240603596262910058e-01,-1.177581157657756755e-02
-3.759922296909277706e-01,5.343557374468952542e-02
4.312922498514515923e-01,-6.528875197152939069e-02
-7.021310467290292623e-01,5.271484584348547220e-02
-6.160080579259379352e-01,-1.292098006058595705e-01
-3.815109609777821431e-01,1.630218306336154652e-02
-3.647270693662716390e-01,-1.159793645912083754e-01
-5.087786149027030413e-01,6.657974452391211828e-02
3.323330705225053805e-01,-1.880372588832019895e-02
-2.491925533607505516e-01,1.017219629606362988e-02
-1.833072642890132276e-01,-2.045831292942106722e-02
-1.433602919985139945e-01,-6.225297486265516517e-02
-1.319583575789089191e-01,2.964343562219678291e-02
-2.174395497313676151e-01,8.040209025401370835e-02
-2.014079911464091155e-01,2.345119930927109034e-02
-3.183735557288948081e-01,-9.799892279370841716e-03
-3.653769454541553330e-01,2.792947106301929203e-02
-2.552819836489423899e-01,-7.388479982884482884e-03
-3.971971093512459139e-01,-7.645012456873186146e-02
-3.679412425570063871e-01,9.759314416486292165e-02
-3.669728203161058411e-01,-6.929235077903767026e-02
-4.865556910660105983e-01,-1.034780474847059317e-01
-3.448164404176014552e-01,-5.596376816005742272e-02
-3.746216350438069664e-01,1.403896494554211782e-01
-5.371059799117414713e-01,1.856394639109646555e-02
-6.789355364309092034e-01,6.105989936391452433e-02
-8.553419050847382854e-01,1.529399434126665347e-01
-5.576313013241277483e-01,4.527907299343467834e-02
-3.351204893604090573e-01,7.723861421946254247e-02
-5.211377114575765912e-01,5.904691764526179276e-02
-3.512913493389330788e-01,-5.009442944715120603e-03
-2.355049159760881083e-01,2.826590532815826534e-02
-1.638127827463991271e-01,-6.764456447434058495e-02
-2.755872632821585455e-01,1.009861898292384735e-01
-1.597440582015434707e-01,-4.539688499852474746e-02
-2.105276628179643394e-01,4.331641367764556966e-02
-1.772605383296634030e-01,-2.901161954405217722e-02
-2.688336000482186017e-01,2.191958779967943804e-02
-3.491145636030854038e-01,-4.708435248552669122e-02
-2.588942851997261263e-01,-1.419005904028970179e-02
3.356954260148795055e-01,-1.074459157014748256e-01
4.026451641938645354e-01,1.680036272269861963e-01
-4.032011336010502545e-01,-1.121608344513261302e-02
4.355192831340425341e-01,-7.357103091939423689e-02
-3.514993596279780141e-01,-2.465135906878337252e-02
-3.113433708455559112e-01,-5.542522286534906639e-02
-4.976249482631657783e-01,-1.495580583203351133e-01
-5.055521406289711361e-01,7.576554861861377332e-02
-7.524774035532701966e-01,6.279287670520695974e-02
-4.998509543259571641e-01,-2.047781120445275882e-01
-3.389005902800189540e-01,1.730931861532104560e-03
4.174326533980783349e-01,-1.387480294661614655e-01
-5.591549600152415644e-01,-1.304793198775245321e-02
-2.078323532893085746e-01,-2.219382615689134003e-02
-2.272671520284479940e-01,-1.678100260528329196e-02
1.235064381795618477e-01,-3.891879649049935497e-02
-1.337743789097801395e-01,-2.024823040411628805e-02
-1.942671690549990227e-01,-5.130642342771924921e-03
-2.065243450847188689e-01,-1.331523497674389454e-02
-2.118560428472996693e-01,-8.552465148481475793e-03
-3.537538849026298227e-01,-1.112214976631365274e-02
-2.517683676029439099e-01,-3.535937389386892282e-02
-3.806813199497906530e-01,2.997620788908164635e-02
-4.315061694936859760e-01,-1.490943214036936360e-01
-4.759806887705930190e-01,5.087708011434423361e-02
-5.178431293382830258e-01,-8.008819148349784200e-03
-4.392196084490689878e-01,-1.202699913144149452e-01
-3.461388568801840870e-01,-5.487905666122538939e-02
-5.632628400933027413e-01,-9.269260007610108376e-02
-6.184406874803377585e-01,-1.290644367202993525e-02
-7.108152875724038644e-01,-3.524333070664602361e-03
-6.741565047719995096e-01,-4.936851129902562751e-02
-4.086982180974230716e-01,7.751158480870476430e-02
-4.326804976033651329e-01,1.633556671867449073e-01
-4.820875072822223828e-01,-2.078610883425733788e-02
-2.376524383089688996e-01,-5.087128466200647320e-02
-1.293960014395010294e-01,-3.987918600441502787e-02
-2.272162155859019927e-01,2.055342162884220975e-02
-1.033618692371413433e-01,-5.248979602287495022e-02
-1.939695927022464794e-01,-9.084300498888767117e-03
-1.768466464521870063e-01,-2.563672050726681449e-03
-2.132084815547779233e-01,-2.805255608327228423e-02
-3.509527640209973431e-01,3.532485664633162881e-02
-3.322981963926121551e-01,-2.608362127196524674e-02
-2.615759647906882868e-01,-3.972570046534224311e-04
-3.975807048253255926e-01,-8.073973505879444845e-02
-4.459515928216174485e-01,7.004607925010020164e-02
-5.291077550986306166e-01,1.388342560071521327e-02
-4.509031739238298919e-01,-1.443539394081989058e-01
-2.078653216970753059e-01,-3.296870661204612252e-03
-3.647173083695339213e-01,1.274253857871182061e-01
-5.050119004357199737e-01,2.546688465581244121e-02
-6.665444502860814469e-01,-5.988794724648752003e-03
-6.412512893328072838e-01,-5.932201673527680991e-02
-3.914997348998494608e-01,2.632094159562106336e-03
-2.790988465076639780e-01,-1.719749503928077738e-01
-5.144640160638326298e-01,6.677432047402301341e-02
-3.912629903421298017e-01,5.485701418607967506e-02
-1.352861943335653683e-01,-2.171990471247507021e-02
-2.197164510497525702e-01,4.335765527204037822e-02
-1.071127423581531568e-01,-5.126210347312980947e-02
-1.804363909666402144e-01,3.059495416151655767e-02
-2.313260740824541473e-01,3.129153291835230083e-02
-1.767416793104921169e-01,-2.493535709384124208e-02
-3.433670302496362181e-01,3.144159656745755538e-02
-3.287196645333623213e-01,-2.041176640025544123e-02
-2.412349800294117108e-01,-5.798402906588613235e-04
-5.237255005562411192e-01,7.541764106222164157e-03
-4.060630590575154963e-01,3.555096304033077831e-02
-3.998998528660251406e-01,-4.560845736090179958e-02
-4.300131696370380063e-01,-1.478177326353665166e-01
-2.176488354415799797e-01,-1.193647050670076579e-02
-3.688024556500956175e-01,1.301038521429388750e-01
-5.076548501047752904e-01,3.253376724364537981e-02
-7.313586788555133111e-01,1.342592860678603339e-01
-7.866984808240601312e-01,6.123290485921396159e-02
-5.653269567864590561e-01,4.145628894692888339e-02
-2.444623272916638668e-01,-1.387209471716183418e-01
-5.069878333085984234e-01,6.785983403675083236e-02
-3.682227840632619209e-01,5.011687600753089028e-02
-2.459730520659673680e-01,3.383405938535870294e-02
-1.773867089028541566e-01,-2.975697793414160824e-02
-2.090081943400023956e-01,1.409762389712808650e-01
-1.655436463642387668e-01,2.640440964627536330e-02
-2.357610996872655518e-01,3.438682928725840526e-02
-1.772375995220552003e-01,-2.263283761942787298e-02
-3.200099977357687142e-01,8.597276290125931142e-03
-3.494825478735530955e-01,-1.505943989945514490e-02
-2.520005681914104789e-01,-1.360650957347283446e-02
-4.874390343150624694e-01,-1.074557448879499832e-02
-4.299673462795085555e-01,3.052629651259873567e-02
-4.027785136664722154e-01,-3.939099231987969185e-02
-5.568843655215971467e-01,4.236448871125228499e-02
-4.306288529862397074e-01,-6.958253328917391768e-03
-3.495984510866904094e-01,-5.840141459654703965e-02
-4.976302284419645283e-01,3.198606991728009802e-02
-7.199514413917617039e-01,1.453843960223930587e-01
-7.864619596351846154e-01,7.243299849366001408e-02
-5.496826555198177644e-01,5.171107888640169570e-02
-3.876452465891845334e-01,1.641059764502586157e-02
-4.377644234157576641e-01,1.400044670517653633e-01
-4.546547655233520446e-01,-3.495574058997074490e-02
-2.533720071215318503e-01,3.095461233914939547e-02
-1.813836476650041718e-01,-2.865766376604044624e-02
-2.327056081343718275e-01,1.397394358295428185e-01
-1.283013646973467370e-01,-1.325604026544814282e-02
-1.939616753137228256e-01,-7.847667192782870407e-03
-1.930644781893984252e-01,8.943013555212510172e-04
-3.128676079343589156e-01,1.346300379687206256e-02
-3.527642109625266365e-01,-8.724146406336194190e-03
-2.514791975155198922e-01,-1.961195976337155172e-02
-3.749095159463499138e-01,1.471360413143735051e-02
-4.030435339698875685e-01,-7.187746954332230320e-02
-4.647707759403683636e-01,8.129234053286499284e-02
-5.434327970688268561e-01,3.842972014972902833e-02
-4.296882737401737651e-01,-1.639842370724881732e-02
-3.538929362612265872e-01,-6.924156469904307887e-02
-5.490230121505240701e-01,-1.094268803862954026e-01
-5.795247688446685252e-01,-2.860083721258088393e-02
-6.846485658878345149e-01,6.257998993366421792e-02
-5.522319515763106645e-01,5.335800518805043635e-02
-3.816491791305311465e-01,2.016388946639318530e-02
-4.074527697180913011e-01,1.352232991221253289e-01
-4.563698628090753218e-01,-4.284293923732339360e-02
-2.093222345698840803e-01,-5.874861490475376952e-02
-1.361753237887325108e-01,-2.886954084054403971e-02
-2.123458586133533943e-01,4.312095829585418233e-02
-1.242595129248672964e-01,-1.608268382695718021e-02
-1.917224435981546848e-01,-5.077448267172988625e-03
-1.967788947318912796e-01,2.331122788973185537e-03
-2.080890415948032368e-01,-2.764716048052864167e-02
-3.696318761271496500e-01,2.714424515442553573e-02
-3.242588184667747342e-01,-1.523821658771012076e-02
-3.580274196546536780e-01,1.966324558068370879e-02
-4.158925010610506900e-01,-8.025558303397098414e-02
-4.546407319352792631e-01,9.051270796608031077e-02
-5.042251975812879206e-01,3.009792977666494052e-03
-4.209214506407294998e-01,-1.480886600193255520e-01
-2.027299102687325771e-01,-1.515478555706786107e-02
-5.452633598206575449e-01,-1.136734410951417834e-01
-5.859006975226290770e-01,-3.522529708644493718e-02
-6.769935746973831936e-01,6.608766614901070979e-02
-6.176055905150217296e-01,-2.987589238539751363e-02
-3.763115981555651413e-01,2.342055461174754639e-03
-2.446516095265134361e-01,-1.423491367737984015e-01
-4.554842176335753834e-01,-4.590473083718099589e-02
-2.094868819957819706e-01,-6.001243071552946756e-02
-1.351589958693269755e-01,-2.669258130532447051e-02
-2.091236286669186928e-01,4.554325462764936827e-02
-1.098156132642773009e-01,-5.664362590285234450e-02
-1.683649302191091157e-01,2.514983221873247354e-02
-2.320245449593960063e-01,3.602754991221433778e-02
-2.087336763369949388e-01,-2.734489835099519067e-02
-3.642675540174443172e-01,3.602028984511532195e-02
-3.175136795934777045e-01,-1.667648209917600710e-02
-2.503729869202274694e-01,-5.491437839257964394e-04
-4.932044504105198013e-01,8.434148201761167488e-03
-4.186549867391171076e-01,-3.492344840689463447e-03
-5.037487657196745294e-01,9.697386346571216717e-03
-4.111174194619036104e-01,-1.335723361002433551e-01
-1.975580561605875252e-01,-2.534828171863116528e-02
-3.732438464825935109e-01,1.497087911343234490e-01
-4.964368283550766869e-01,1.795707938284630406e-02
-6.992027337515780427e-01,1.433988767486127913e-01
-6.093251356811102415e-01,-2.896125641447562515e-02
-3.696528585955741741e-01,-4.245215743533192485e-06
-2.488076958412628048e-01,-1.511046601521711663e-01
-4.899577128089798728e-01,5.870114017104764020e-02
-3.667114368048808304e-01,4.863091662006892302e-02
-2.469404561302239176e-01,1.972178696052705182e-02
-2.081165885537722970e-01,4.126062837946372491e-02
-1.173421225504195087e-01,-7.358366095863934364e-02
-1.608206507196302260e-01,2.937115144255160806e-02
